,FTR,Season,HomeTeamID,AwayTeamID,Outcome,PowerH,PowerA,ProbA,ProbD,ProbH,Prediction
86,2.0,1.0,12.0,1.0,2.0,-0.16931813709549176,-0.39301772298008913,0.3466042433387019,0.27953562890712635,0.3738601277571717,2.0
87,0.0,1.0,11.0,19.0,0.0,0.432623909870252,-0.3192078570901527,0.5531514392585156,0.24912458276877172,0.1977239779757127,0.0
88,0.0,1.0,4.0,5.0,0.0,0.012919385594592919,-0.005000274174764264,0.27415829441602846,0.2719626962161343,0.4538790093708372,2.0
89,0.0,1.0,18.0,21.0,0.0,0.5415636788581185,-0.01090245265383337,0.47379316317184705,0.2684942198888069,0.257712616942346,0.0
90,2.0,1.0,20.0,4.0,2.0,0.08842036512627742,0.05519650259290598,0.2792804531851377,0.2728995743728023,0.4478199724450599,2.0
91,2.0,1.0,1.0,2.0,2.0,-0.2732379406052388,0.16879295803859085,0.14451881786148404,0.2208728730403842,0.6346083091011318,2.0
92,2.0,1.0,19.0,15.0,2.0,-0.39958178387658305,-0.02816871235866543,0.16118060091488354,0.2310669811973173,0.6077524178907991,2.0
93,2.0,1.0,16.0,3.0,2.0,-1.0454600047537272,-0.4912106198442562,0.12050748894069355,0.20357887665115906,0.6759136344111474,2.0
94,0.0,1.0,5.0,9.0,0.0,-0.04457045877518939,-0.029805577097403984,0.2633769015391765,0.2697698336019117,0.46685326486191175,2.0
95,2.0,1.0,10.0,11.0,2.0,0.08751676180317254,0.3606324683790145,0.1863787735350443,0.24409486223245694,0.5695263642354987,2.0
96,0.0,1.0,8.0,0.0,0.0,-0.07267567327482195,-0.5898828096178332,0.45977637694793705,0.2709972401066917,0.2692263829483712,0.0
97,1.0,1.0,14.0,12.0,1.0,-0.09779167355130325,-0.21312323445140882,0.3075268929744699,0.2769183583407976,0.41555474868773246,2.0
98,0.0,1.0,17.0,22.0,0.0,0.21014050698585618,-0.0031983995225311483,0.34278824823576093,0.2794202077556825,0.3777915440115565,2.0
99,2.0,1.0,0.0,22.0,2.0,-0.5349149179643359,-0.03464181409345775,0.1316815872842735,0.21204052880387583,0.6562778839148506,2.0
100,2.0,1.0,14.0,20.0,2.0,-0.1811599715665366,-0.06482556148423703,0.23131025448579115,0.261354744494556,0.5073350010226528,2.0
101,2.0,1.0,1.0,10.0,2.0,-0.4180077163119734,-0.05768919032741113,0.16390791690414067,0.2326096921074379,0.6034823909914214,2.0
102,2.0,1.0,21.0,4.0,2.0,-0.024982208276350358,0.08376223136183415,0.23362869528087252,0.2620639341940475,0.50430737052808,2.0
103,2.0,1.0,15.0,11.0,2.0,0.04244752526164121,0.4197489094329462,0.1597452034570969,0.23024133076153233,0.6100134657843708,2.0
104,2.0,1.0,16.0,17.0,2.0,-1.1266207881429355,0.24373326744358065,0.02337498885811997,0.07823932033275896,0.898385690812121,2.0
105,2.0,1.0,12.0,2.0,2.0,-0.14669084736220303,0.31740449328229836,0.13955971460651131,0.21756757364381354,0.6428727117526751,2.0
106,2.0,1.0,8.0,5.0,2.0,-0.05455181935955147,0.03715007048213295,0.23888117233063202,0.2636103509353282,0.49750847673703974,2.0
107,1.0,1.0,18.0,3.0,1.0,0.47822612254402463,-0.30764014218928337,0.5665754107485997,0.24502614527661923,0.18839844397778102,0.0
108,2.0,1.0,19.0,9.0,2.0,-0.4686485333514378,-0.04901440181307261,0.14967265300364865,0.22417230669416247,0.6261550403051889,2.0
109,2.0,1.0,20.0,18.0,2.0,0.07207512053046204,0.4798067577689108,0.15246090341538135,0.22590156033752576,0.6216375362500929,2.0
110,0.0,1.0,2.0,16.0,0.0,0.32381721923393225,-1.1690323362689623,0.809116536608696,0.13505580768260186,0.05582765571170221,0.0
111,2.0,1.0,3.0,19.0,2.0,-0.4235374569675932,-0.473347105939306,0.28488352886438373,0.2738491596026523,0.4412673115359639,2.0
112,0.0,1.0,22.0,15.0,0.0,0.09035038931758772,-0.12671508185425798,0.34415897688643293,0.2794650267237361,0.3763759963928309,2.0
113,0.0,1.0,4.0,0.0,0.0,0.09086376916819458,-0.5989896299472637,0.5285594386279272,0.25603390161854245,0.21540665975653037,0.0
114,2.0,1.0,5.0,21.0,2.0,0.0713413889764866,-0.0750119176190168,0.3185165939307185,0.27798438105579004,0.4034990250164914,2.0
115,2.0,1.0,17.0,1.0,2.0,0.34399242952750736,-0.41956258754744985,0.5577830342538926,0.24773623006019604,0.1944807356889113,0.0
116,2.0,1.0,10.0,12.0,2.0,0.10358386185574646,-0.24206464444716091,0.39259736900993303,0.2787351948929686,0.3286674361000983,0.0
