HomeTeam,AwayTeam,FTHG,FTAG,Proba_Home_win,Proba_Draw,Proba_Away_win,round
Groningen,Heracles,0.0,1.0,0.2771689643396475,0.3306671364868866,0.20567832582550025,850.0
For Sittard,Go Ahead Eagles,1.0,0.0,0.2711382702852098,0.3726854752798167,0.1489302927172253,850.0
Utrecht,Nijmegen,1.0,0.0,0.3229236843487072,0.3217407174160777,0.1675454143168911,851.0
Ajax,Zwolle,3.0,0.0,0.6532366657577076,0.1435283475706294,0.085840838912741,851.0
Heracles,Twente,1.0,1.0,0.19192426016758848,0.27008649662474216,0.38331609263007127,851.0
Sparta,AZ Alkmaar,1.0,1.0,0.1735499846925944,0.2485205644497754,0.43244346545760304,851.0
Heerenveen,Cambuur,3.0,3.0,0.48046403877075405,0.2683773006888027,0.021225242484670257,851.0
Go Ahead Eagles,Vitesse,1.0,2.0,0.06259152368756411,0.3037963898641299,0.4193957061730887,851.0
PSV Eindhoven,Willem II,4.0,2.0,0.5105178868769696,0.22017561057188584,0.11054889425339913,851.0
For Sittard,Feyenoord,1.0,3.0,0.09523072012265119,0.32372208060956975,0.3745145901737924,851.0
Waalwijk,Groningen,3.0,1.0,0.12682520098610878,0.3361465376255009,0.3358134023416548,851.0
Cambuur,Waalwijk,1.0,1.0,0.0841973330156215,0.30539246945787607,0.4043597498722092,852.0
Twente,For Sittard,1.0,2.0,0.47362523974457965,0.2474734925702584,0.09784347492910518,852.0
Willem II,Heracles,2.0,0.0,0.22126107786080218,0.23114278365685065,0.433538116767311,852.0
Zwolle,Utrecht,1.0,1.0,0.15026816108028057,0.2973803498866174,0.37088619557979646,852.0
Groningen,Sparta,1.0,2.0,0.30574742443142017,0.3447259145557334,0.1504619316525072,852.0
Nijmegen,Go Ahead Eagles,1.0,0.0,0.3208265450481343,0.34405051099054984,0.13302313404479013,852.0
AZ Alkmaar,Ajax,2.0,2.0,0.1493665884956151,0.17778315282961965,0.5771165077171373,852.0
Vitesse,Heerenveen,1.0,2.0,0.09383221410684503,0.38197082790790304,0.3062347580538993,852.0
Feyenoord,PSV Eindhoven,2.0,2.0,0.1407252610862206,0.3674300791156297,0.28485178218262425,852.0
Ajax,Heerenveen,5.0,0.0,0.18733250111376548,0.30886103175353785,0.32542038639303134,853.0
Cambuur,Willem II,1.0,1.0,0.07299551751689504,0.23320757805507938,0.5031966290580693,853.0
For Sittard,Vitesse,1.0,2.0,0.11740469857701365,0.28790255270745774,0.4063259640853609,853.0
Go Ahead Eagles,Feyenoord,0.0,1.0,0.05262443077152502,0.34660105798657564,0.37702853209464265,853.0
PSV Eindhoven,Nijmegen,3.0,2.0,0.5042567434116738,0.23025553040882682,0.08245002170448913,853.0
Sparta,Zwolle,2.0,0.0,0.2726762934754407,0.2852731815416411,0.2880545877143871,853.0
Twente,Groningen,3.0,0.0,0.2284301680093931,0.36609711139665385,0.20443981052407922,853.0
Utrecht,AZ Alkmaar,2.0,2.0,0.24869602417468367,0.3067473226752739,0.2739833872331284,853.0
Waalwijk,Heracles,2.0,0.0,0.19805025792875522,0.2637322928851088,0.38971274330153527,853.0
AZ Alkmaar,Waalwijk,1.0,3.0,0.37480848858161836,0.2685035767609012,0.20701439514123665,854.0
Feyenoord,Twente,1.0,2.0,0.1936108880560824,0.3736207954356762,0.2288181052875448,854.0
Groningen,Cambuur,2.0,3.0,0.3940568529054106,0.33306692883417016,0.04961146571445998,854.0
Heerenveen,Go Ahead Eagles,3.0,1.0,0.4137254924827315,0.32508419558250506,0.0321914544831774,854.0
Heracles,Sparta,1.0,3.0,0.3587694648267361,0.26882465002457867,0.22676369124314172,854.0
Nijmegen,For Sittard,0.0,1.0,0.2835216913419405,0.305277902279648,0.24123901209049917,854.0
Vitesse,Ajax,2.0,2.0,0.16975561669496397,0.23692543416798367,0.45504950078907763,854.0
Willem II,Utrecht,3.0,0.0,0.18599762787566998,0.2826915931647289,0.3670107900995535,854.0
Zwolle,PSV Eindhoven,1.0,2.0,0.07372694322075353,0.20179375703031482,0.5482452015794663,854.0
Heerenveen,Sparta,0.0,0.0,0.41119862772607896,0.3083915444428526,0.06724282558998534,855.0
For Sittard,Ajax,2.0,3.0,0.05483401194726081,0.12478715905439501,0.6773141001349375,855.0
Cambuur,Excelsior,0.0,2.0,0.0858488073797118,0.2670801751559933,0.452245353694734,855.0
PSV Eindhoven,FC Emmen,4.0,1.0,0.4626620499145845,0.2511182432315594,0.11017761981430804,855.0
Waalwijk,Utrecht,2.0,2.0,0.16601450934577605,0.3246340094714089,0.32011526130579554,855.0
Groningen,Volendam,2.0,2.0,0.2014373710021236,0.30004012588050266,0.3272543168718476,855.0
Nijmegen,Twente,0.0,1.0,0.11186874809857275,0.24835557261634744,0.4659691668072207,855.0
Vitesse,Feyenoord,2.0,5.0,0.18147238784712208,0.3855442571756178,0.22490750824269296,855.0
AZ Alkmaar,Go Ahead Eagles,2.0,0.0,0.48319243420717933,0.24608222065054283,0.07965616204166948,855.0
Excelsior,Vitesse,3.0,1.0,0.17109721136980235,0.2754394021629326,0.3893741906967646,856.0
Go Ahead Eagles,PSV Eindhoven,2.0,5.0,0.03275650051043948,0.21915854978531613,0.531807836331693,856.0
FC Emmen,Waalwijk,1.0,1.0,0.27677914433176554,0.2922423583689476,0.2713286984735237,856.0
Utrecht,Cambuur,0.0,0.0,0.4250404898097509,0.3023682560712133,0.055763884043855204,856.0
Feyenoord,Heerenveen,0.0,0.0,0.08745378153898616,0.440629758495985,0.24536288017030158,856.0
Volendam,Nijmegen,1.0,4.0,0.5529816702631668,0.19437594707333988,0.1189147471203919,856.0
Ajax,Groningen,6.0,1.0,0.3578970981999093,0.28231959745058144,0.1986998137333646,856.0
Twente,For Sittard,3.0,0.0,0.4599080444288858,0.25622349298145974,0.10051344572552204,856.0
Sparta,AZ Alkmaar,2.0,3.0,0.18032679834972334,0.2533252098118286,0.4198570232765042,856.0
Vitesse,Heerenveen,0.0,4.0,0.08610400951992575,0.3735081789817193,0.32212152222119383,857.0
For Sittard,Cambuur,1.0,4.0,0.3133159634258159,0.35395467568972877,0.12677916171234532,857.0
FC Emmen,Utrecht,3.0,2.0,0.17670148002001965,0.3149312798171948,0.32519208865941324,857.0
Groningen,Go Ahead Eagles,1.0,0.0,0.3498394633327122,0.36222158200216276,0.06641210151767603,857.0
Sparta,Ajax,0.0,1.0,0.07889910248886876,0.14592523373250113,0.6463670372735012,857.0
Waalwijk,Feyenoord,0.0,1.0,0.12027779431560742,0.3359392036778206,0.3410873016275561,857.0
Nijmegen,Groningen,1.0,1.0,0.11591068258382325,0.3260939722796776,0.35686416009443644,858.0
Go Ahead Eagles,Sparta,0.0,1.0,0.10734303769211503,0.32953533683473857,0.35874058994352687,858.0
Vitesse,Waalwijk,2.0,2.0,0.3327290731690998,0.30796931147787615,0.18000152396445526,858.0
Feyenoord,FC Emmen,4.0,0.0,0.31415130784905176,0.3375245347449898,0.1518218809847309,858.0
Heerenveen,For Sittard,2.0,1.0,0.4738533703902935,0.26551423936287066,0.043810793675414024,858.0
Utrecht,Ajax,0.0,2.0,0.14361789177342607,0.23107441361485626,0.47886639472217296,858.0
Excelsior,PSV Eindhoven,1.0,6.0,0.07709183480768303,0.2002175323266623,0.5502241432559243,858.0
Volendam,Twente,1.0,0.0,0.30842466123687823,0.2632580182308968,0.2951200249011651,858.0
Cambuur,AZ Alkmaar,0.0,1.0,0.04843230244921171,0.19503245212631137,0.5602148114448835,858.0
PSV Eindhoven,Volendam,7.0,1.0,0.343677514360552,0.2688041275070334,0.24495319171564348,859.0
Twente,Excelsior,4.0,0.0,0.48704847892763153,0.23081490973347643,0.1263477766825508,859.0
AZ Alkmaar,Nijmegen,1.0,1.0,0.43034959279011464,0.24918775625671244,0.17507000355700233,859.0
For Sittard,Utrecht,3.0,4.0,0.1147452709791513,0.3026482948434093,0.3881589974397678,859.0
Ajax,Cambuur,4.0,0.0,0.7053042663094033,0.08660379957424794,0.018912735821577747,859.0
Twente,PSV Eindhoven,2.0,1.0,0.17609001021214582,0.32177550851358994,0.31584331095041407,860.0
Sparta,Volendam,4.0,0.0,0.14185636128177187,0.20533016028171464,0.5257349183282896,860.0
Go Ahead Eagles,Feyenoord,3.0,4.0,0.052120528210174544,0.3467971506957946,0.3771545330997749,860.0
Waalwijk,Excelsior,5.0,2.0,0.29475321838876256,0.2805640088148389,0.2747231424690337,860.0
FC Emmen,AZ Alkmaar,0.0,3.0,0.21031302744555538,0.2540089617527417,0.3980956253678231,860.0
Heerenveen,Nijmegen,0.0,0.0,0.43610967857390687,0.29149293750718086,0.05863924252176879,860.0
Groningen,Vitesse,0.0,1.0,0.20335410722313488,0.39048576074121066,0.1970245209218469,860.0
Volendam,Go Ahead Eagles,2.0,3.0,0.5779538693646001,0.18250268576829598,0.05429143872786131,861.0
Nijmegen,For Sittard,1.0,1.0,0.2874672047533035,0.3077773803358373,0.23266306563867217,861.0
Ajax,Heerenveen,5.0,0.0,0.1806775418790248,0.3081490109659609,0.33191641275415756,861.0
Excelsior,FC Emmen,2.0,1.0,0.22908712080275798,0.2595888577087582,0.37368713120942315,861.0
Utrecht,Vitesse,1.0,0.0,0.1985989009155815,0.3604715263363142,0.24172186882319727,861.0
Cambuur,Groningen,0.0,1.0,0.041272881159184795,0.3095150363921709,0.4253257622880495,861.0
PSV Eindhoven,Waalwijk,1.0,0.0,0.4710099823944781,0.25078187327160434,0.09311289641958581,861.0
AZ Alkmaar,Twente,1.0,1.0,0.21728625606147106,0.27475552296029865,0.3559615454202044,861.0
Feyenoord,Sparta,3.0,0.0,0.31619203791273165,0.3450503486990596,0.1371971119104115,861.0
Utrecht,Nijmegen,0.0,0.0,0.34383111976825803,0.3152892587544357,0.15254970031303502,862.0
Sparta,Groningen,2.0,1.0,0.11815604102111638,0.32450300987529285,0.35726398219316524,862.0
Vitesse,Volendam,1.0,1.0,0.21947022772414482,0.2636742508848517,0.3737740887070625,862.0
Waalwijk,Cambuur,5.0,1.0,0.3904529298609899,0.31288247790323437,0.09144785603651033,862.0
For Sittard,Excelsior,1.0,0.0,0.20981068241702844,0.28238544167365115,0.34898568561697246,862.0
Go Ahead Eagles,FC Emmen,2.0,0.0,0.10273042611461032,0.310405233095176,0.38609544320462186,862.0
Heerenveen,Twente,2.0,1.0,0.25989722497239554,0.3880502289952766,0.14008853868917384,862.0
PSV Eindhoven,Feyenoord,4.0,3.0,0.26722415418469686,0.3760714970328977,0.1485481856275347,862.0
AZ Alkmaar,Ajax,2.0,1.0,0.15987873099228803,0.18601663243848596,0.5566124383436493,862.0
Cambuur,PSV Eindhoven,3.0,0.0,0.018508120668134977,0.1492954032287598,0.6151094191778661,863.0
Groningen,AZ Alkmaar,1.0,4.0,0.2477160689794467,0.3322490593078327,0.23426054193353515,863.0
Ajax,Go Ahead Eagles,1.0,1.0,0.6455177758004519,0.1342846733828952,0.035635879258110494,863.0
Twente,Vitesse,3.0,0.0,0.2621080705459047,0.3286338455859911,0.2250464960049029,863.0
For Sittard,Volendam,2.0,0.0,0.08066088152184557,0.17213797009217865,0.5967866975827938,863.0
Excelsior,Utrecht,0.0,1.0,0.15639752628909454,0.2902737677867952,0.3769087562303696,863.0
Nijmegen,Feyenoord,1.0,1.0,0.11919493568949589,0.3249554275458202,0.3559228331379441,863.0
Waalwijk,Sparta,2.0,2.0,0.2510936927478473,0.30399300606228247,0.276253760294507,863.0
FC Emmen,Heerenveen,0.0,0.0,0.06663211162981303,0.29220942192079064,0.43083003480588583,863.0
Groningen,Waalwijk,2.0,3.0,0.3044746516858012,0.3462355961889974,0.14961240877341478,864.0
Volendam,Ajax,2.0,4.0,0.2492253130375591,0.19399962412043703,0.48906061169690646,864.0
Sparta,FC Emmen,3.0,1.0,0.22039373582285932,0.28601399173101655,0.33418382207820385,864.0
Nijmegen,Excelsior,1.0,1.0,0.24766502275915084,0.27567279146730744,0.32877594624717155,864.0
Go Ahead Eagles,Cambuur,0.0,0.0,0.1892183637713532,0.45233234711358444,0.13429628260682858,864.0
Feyenoord,Twente,2.0,0.0,0.1900439918912435,0.37249646825050275,0.23372893521842855,864.0
Utrecht,AZ Alkmaar,1.0,2.0,0.2596445635430998,0.3062775030357896,0.26404251498088205,864.0
Heerenveen,PSV Eindhoven,0.0,1.0,0.22427131288862265,0.40912874904981644,0.15105184399088048,864.0
Vitesse,For Sittard,1.0,2.0,0.365297278668739,0.307785009694564,0.1376863395048324,864.0
FC Emmen,Volendam,1.0,1.0,0.13126662228140215,0.19339530528012328,0.5516622978697859,865.0
For Sittard,Waalwijk,0.0,0.0,0.19568364772043323,0.30564736564740197,0.3233609568083625,865.0
Go Ahead Eagles,Heerenveen,1.0,1.0,0.02499297692144318,0.2978673523523386,0.44703345123749183,865.0
Cambuur,Vitesse,0.0,3.0,0.048292232096263016,0.2641708585324622,0.47345924340177314,865.0
Sparta,Nijmegen,2.0,0.0,0.2729035201159201,0.29827991826197153,0.26450024847347775,865.0
PSV Eindhoven,Utrecht,6.0,1.0,0.3389734062657582,0.3288863030128422,0.13496157745565404,865.0
Twente,Groningen,3.0,0.0,0.22541075677412584,0.3675894868508047,0.20545521927145324,865.0
AZ Alkmaar,Feyenoord,1.0,3.0,0.19480980302769382,0.32677060374113925,0.2926095994650711,865.0
Ajax,Excelsior,7.0,1.0,0.6661116320375574,0.1376352086517959,0.0868418786802724,865.0
Feyenoord,For Sittard,1.0,1.0,0.35235133670026947,0.33513071521225263,0.10655605653447113,866.0
Waalwijk,Ajax,1.0,4.0,0.08862234948131667,0.16139409804643215,0.6175860241631509,866.0
Vitesse,FC Emmen,2.0,1.0,0.3213725566311318,0.30766756786122845,0.19437400533710492,866.0
Excelsior,AZ Alkmaar,2.0,1.0,0.16549074415453582,0.21664487936733623,0.4944091424407357,866.0
Cambuur,Twente,0.0,1.0,0.034091871469733595,0.20371901421528532,0.5501352370611329,866.0
Groningen,PSV Eindhoven,4.0,2.0,0.13140772584016752,0.36532889827910686,0.2953508498331704,866.0
Nijmegen,Go Ahead Eagles,3.0,3.0,0.3101062253879862,0.34865758252764373,0.13898362768971645,866.0
Utrecht,Sparta,3.0,1.0,0.2926973599786508,0.3259809284966413,0.19601335480863985,866.0
Volendam,Heerenveen,1.0,3.0,0.146233893394612,0.3138165912432875,0.35068157201768324,866.0
Heerenveen,Utrecht,1.0,2.0,0.2832330081145916,0.40492792292449825,0.08986344520456584,867.0
Sparta,For Sittard,3.0,1.0,0.29037707190378964,0.3047035465570839,0.23490543749667,867.0
Go Ahead Eagles,Excelsior,3.0,1.0,0.11405679399671068,0.3048374656462277,0.38572620847767436,867.0
FC Emmen,Groningen,0.0,0.0,0.14819080547287308,0.33644854344345393,0.3185383375093643,867.0
PSV Eindhoven,Nijmegen,3.0,0.0,0.5052992524504624,0.22892657868746416,0.08515012621674624,867.0
Twente,Waalwijk,3.0,0.0,0.4191380069150359,0.2715671330068596,0.13448192440380874,867.0
AZ Alkmaar,Volendam,2.0,1.0,0.2143181387691269,0.21442641460577322,0.4712107155512086,867.0
Cambuur,Nijmegen,0.0,1.0,0.09884306708389214,0.3098314383532051,0.38940533632873703,868.0
Vitesse,Sparta,0.0,4.0,0.3563851651700379,0.302619512196959,0.15970084995392733,868.0
For Sittard,FC Emmen,0.0,1.0,0.16188128527191425,0.2773192906632893,0.3927649668823632,868.0
Excelsior,Heerenveen,0.0,1.0,0.055463315728824916,0.24470110421046887,0.49419564547906847,868.0
Utrecht,Groningen,2.0,1.0,0.16187196894758046,0.403996677237483,0.22035986589602144,868.0
Twente,Go Ahead Eagles,1.0,1.0,0.4576175862221957,0.2744116641695895,0.05623137406248478,868.0
Volendam,Feyenoord,0.0,2.0,0.27608201114942277,0.3076131309706021,0.24502946313235247,868.0
Ajax,PSV Eindhoven,1.0,2.0,0.2744508175876474,0.2574521866134011,0.3394640416912751,868.0
Waalwijk,AZ Alkmaar,3.0,1.0,0.16616175228594002,0.2505339908919258,0.4334843670385483,868.0
Ajax,Vitesse,2.0,2.0,0.4562630775837159,0.23163114023639877,0.1843476396832711,869.0
Feyenoord,Cambuur,1.0,0.0,0.41881296642705373,0.3146495483408725,0.042674354127068465,869.0
Sparta,Twente,1.0,1.0,0.12809872234243197,0.26341785888126557,0.4350264782141024,869.0
Volendam,Utrecht,0.0,4.0,0.35314393567006575,0.27730285997016724,0.21533219732376305,869.0
FC Emmen,Ajax,3.0,3.0,0.09933778008085636,0.15763473618447696,0.6259942643089293,870.0
PSV Eindhoven,AZ Alkmaar,0.0,1.0,0.4245832833965915,0.2599139118902841,0.1552460496438905,870.0
Nijmegen,Waalwijk,6.0,1.0,0.23013648304470505,0.2993340406227203,0.30352789690042,870.0
Groningen,For Sittard,2.0,3.0,0.3493810103942687,0.33690413514569345,0.10760493519593253,870.0
Heerenveen,Cambuur,2.0,1.0,0.4867329814692303,0.26304935856757483,0.019913102352907937,870.0
Feyenoord,Excelsior,5.0,1.0,0.35671287936597335,0.3124331313349939,0.1407040236208311,870.0
Go Ahead Eagles,Vitesse,2.0,2.0,0.06277536225839582,0.30521314404026706,0.41762516243068315,870.0
Twente,FC Emmen,2.0,0.0,0.39215794347469185,0.2773971518771514,0.16259341514545494,871.0
Waalwijk,Heerenveen,0.0,0.0,0.0506751062525409,0.2714781648293002,0.46375524694179715,871.0
AZ Alkmaar,Vitesse,1.0,1.0,0.2568601409609393,0.2936785946530169,0.2883290075959616,871.0
For Sittard,Go Ahead Eagles,0.0,2.0,0.2720551674137432,0.3721816747945995,0.1486080667063628,871.0
PSV Eindhoven,Sparta,0.0,0.0,0.49315205167854687,0.23647309031970856,0.08870147220510277,871.0
Utrecht,Feyenoord,1.0,1.0,0.16481243711489624,0.40492501883743215,0.2164240004732822,871.0
Cambuur,Volendam,0.0,3.0,0.024671603949779797,0.11393493043861404,0.6681597882935894,871.0
Nijmegen,Ajax,1.0,1.0,0.06355366450984795,0.12865927223114576,0.6752502287091653,871.0
Excelsior,Groningen,1.0,0.0,0.1240563985466882,0.2926929076179921,0.3954704755215633,871.0
Heerenveen,AZ Alkmaar,0.0,2.0,0.37671078464338037,0.3158092785830143,0.1064164000347816,872.0
Volendam,Waalwijk,2.0,1.0,0.5112282234811278,0.21444128319863068,0.13613153438266995,872.0
Ajax,Twente,0.0,0.0,0.3823977396757004,0.2456518616154941,0.25149922022978344,872.0
Sparta,Excelsior,1.0,0.0,0.2763360863058445,0.2816366967626426,0.2911860419423051,872.0
Vitesse,Nijmegen,0.0,0.0,0.36151254688648016,0.3020215350685293,0.15397141712166343,872.0
For Sittard,PSV Eindhoven,2.0,2.0,0.05236618780753326,0.19293650344191832,0.5629511201577705,872.0
Go Ahead Eagles,Utrecht,2.0,2.0,0.06782084934860153,0.3372961157086965,0.3771732472770157,872.0
FC Emmen,Cambuur,0.0,0.0,0.43765142993013467,0.27944752563977754,0.08297569401047851,872.0
Groningen,Feyenoord,0.0,3.0,0.1614897079643069,0.4339135570992042,0.1844680605473167,872.0
Excelsior,Volendam,2.0,0.0,0.11033764651710061,0.17052431221830547,0.5999191503274998,873.0
Nijmegen,FC Emmen,3.0,1.0,0.2127020155368872,0.2837968567840275,0.34427986634146845,873.0
Cambuur,Sparta,0.0,3.0,0.08570330242433816,0.30147905952356924,0.40827166701716616,873.0
PSV Eindhoven,Vitesse,1.0,0.0,0.32512177618854143,0.3247245043254984,0.15969159505709735,873.0
Heerenveen,Groningen,3.0,1.0,0.24364246117284913,0.43677032699616336,0.09428937913237803,873.0
Feyenoord,Ajax,1.0,1.0,0.1796190997859197,0.27707025412379366,0.3807318182784987,873.0
Twente,Utrecht,2.0,0.0,0.2824739411570606,0.3397103007478287,0.1854544916307736,873.0
AZ Alkmaar,For Sittard,3.0,1.0,0.4537013262082696,0.24659642097182624,0.14200422414831648,873.0
FC Emmen,PSV Eindhoven,1.0,0.0,0.08608155820313002,0.22471346771258247,0.51118348281993,874.0
Sparta,Waalwijk,0.0,0.0,0.25053594379192906,0.30175345935367875,0.2805509244022536,874.0
Go Ahead Eagles,AZ Alkmaar,1.0,4.0,0.07299542075213435,0.24536973166230616,0.48677465452381274,874.0
Vitesse,Twente,2.0,2.0,0.19545283289164886,0.32716242900480513,0.29147231418617303,874.0
For Sittard,Heerenveen,2.0,0.0,0.04226662193594644,0.2683549794226545,0.47125356893308135,874.0
Feyenoord,Nijmegen,2.0,0.0,0.34906747735995963,0.329728383054315,0.1201847405737047,874.0
Utrecht,Excelsior,1.0,0.0,0.32483157128472956,0.30768970817795616,0.19017810942347171,874.0
Groningen,Cambuur,0.0,1.0,0.4096601669874369,0.31992790214370453,0.04809713411554648,874.0
Ajax,Volendam,1.0,1.0,0.4389879991950009,0.20271279682469961,0.2905065636891972,874.0
PSV Eindhoven,Go Ahead Eagles,2.0,0.0,0.531860447795771,0.21875808508039846,0.034791763085073125,875.0
Waalwijk,FC Emmen,2.0,0.0,0.22910153739360067,0.2957986709294154,0.31029532199115983,875.0
Heerenveen,Vitesse,1.0,3.0,0.2844155258518608,0.3930613026914695,0.10472755754854826,875.0
Nijmegen,Sparta,1.0,1.0,0.2256933145372421,0.29282771787209316,0.3182343154584942,875.0
AZ Alkmaar,Utrecht,5.0,5.0,0.24032945520579407,0.30566726396642635,0.28373888401149366,875.0
Twente,Feyenoord,1.0,1.0,0.2125287096515583,0.3722334676651525,0.2121064687506917,875.0
Excelsior,Ajax,1.0,4.0,0.06751636451059242,0.11903409808647875,0.6989591777546346,875.0
Volendam,Groningen,3.0,2.0,0.30039358320497966,0.3065008502256141,0.22071296432124912,875.0
Cambuur,For Sittard,1.0,2.0,0.10735447732749345,0.34635254213362193,0.33794174158986784,875.0
Waalwijk,Go Ahead Eagles,3.0,1.0,0.33232372882937666,0.3453822845130213,0.1162454835314707,876.0
For Sittard,Sparta,0.0,0.0,0.19823531505847516,0.2997035316005282,0.33043748339424744,876.0
Volendam,AZ Alkmaar,1.0,1.0,0.44312367608145037,0.22216959113219245,0.23301595523137955,876.0
FC Emmen,Vitesse,2.0,2.0,0.1711327807678174,0.295407527767641,0.35843987874477534,876.0
Utrecht,Heerenveen,1.0,0.0,0.0861308973092266,0.3896168554212575,0.3036674991675432,876.0
Excelsior,Waalwijk,0.0,0.0,0.27240159889508203,0.28335610550200985,0.2918393334325497,877.0
Cambuur,Ajax,0.0,5.0,0.015114349064088862,0.0734162511301629,0.7207908159742354,877.0
Feyenoord,PSV Eindhoven,2.0,2.0,0.13937315625377153,0.3678836605773505,0.2854395995867525,877.0
Go Ahead Eagles,Nijmegen,1.0,0.0,0.11610039406532567,0.3306616975633369,0.3509125608947368,877.0
Groningen,Twente,1.0,1.0,0.18552172202329076,0.3708832000255974,0.24015311496672007,877.0
AZ Alkmaar,Excelsior,5.0,0.0,0.41684533417923,0.24328272906610676,0.21180051972420555,878.0
Nijmegen,Cambuur,0.0,0.0,0.38668576013011213,0.30976583955803144,0.10306814244097402,878.0
PSV Eindhoven,Groningen,6.0,0.0,0.2730843723115251,0.37184934520956847,0.14791072722393958,878.0
FC Emmen,For Sittard,0.0,1.0,0.3448228712266126,0.2918607634669241,0.19574059046128145,878.0
Sparta,Go Ahead Eagles,2.0,1.0,0.32712042810662006,0.3441535672157219,0.12490534394149286,878.0
Heerenveen,Feyenoord,1.0,2.0,0.228473489213868,0.449080634800227,0.09592232350990576,878.0
Vitesse,Utrecht,2.0,0.0,0.22144935078745087,0.3611541345355107,0.2184315941956505,878.0
Ajax,Waalwijk,3.0,1.0,0.602964948532341,0.16920968855097757,0.09880150978494442,878.0
Twente,Volendam,3.0,0.0,0.26285730093948156,0.26072452498286536,0.3433914695304476,878.0
Waalwijk,For Sittard,3.0,1.0,0.29011509721400136,0.31167611101476766,0.22303183134684132,879.0
Volendam,Vitesse,2.0,0.0,0.3320411310125373,0.2730177383223172,0.24945067742609575,879.0
Groningen,FC Emmen,1.0,1.0,0.27503442255391997,0.3418333402994278,0.190447549238679,879.0
Feyenoord,AZ Alkmaar,2.0,1.0,0.266935873838296,0.33214105896639645,0.2143991929284686,879.0
Cambuur,Heerenveen,1.0,2.0,0.01907747784174281,0.2545518546237143,0.49618108240888176,879.0
Go Ahead Eagles,Twente,2.0,0.0,0.04809407644345574,0.253001507676843,0.4868254175673906,879.0
Utrecht,PSV Eindhoven,2.0,2.0,0.12442523540778544,0.32796596154446805,0.348167318026655,879.0
Ajax,Sparta,4.0,0.0,0.6304982153137026,0.1548995826675603,0.0891646200655953,879.0
Excelsior,Nijmegen,0.0,3.0,0.2717036002636011,0.2745454323763951,0.3089232118598394,879.0
Sparta,Utrecht,0.0,3.0,0.14859043189895663,0.3101054055558962,0.35406360012227917,880.0
Groningen,Excelsior,3.0,0.0,0.35457759410674916,0.3110010076317628,0.14623487628439155,880.0
Heerenveen,Waalwijk,1.0,4.0,0.4066565312636767,0.31322737713294035,0.06538632907579248,880.0
AZ Alkmaar,Cambuur,2.0,1.0,0.536582943071617,0.21161817165731883,0.05774632103292353,880.0
Nijmegen,Volendam,3.0,0.0,0.09984141539850995,0.18185227960146014,0.579075504340411,880.0
For Sittard,Feyenoord,2.0,4.0,0.08894503328642545,0.3115317872803798,0.3937584653829176,880.0
FC Emmen,Go Ahead Eagles,2.0,2.0,0.3643149507531246,0.32333564962979056,0.11045084731227547,880.0
Vitesse,Ajax,1.0,2.0,0.16409543489259318,0.2318404208484415,0.46723794251953,880.0
PSV Eindhoven,Twente,3.0,1.0,0.3180339723751031,0.3141129679209764,0.18681349441157324,880.0
Utrecht,For Sittard,1.0,2.0,0.3756667753968766,0.30823783607626387,0.12218354076509064,881.0
Vitesse,AZ Alkmaar,0.0,1.0,0.28195747145226535,0.292386470579227,0.26580734109502,881.0
Volendam,FC Emmen,3.0,1.0,0.4916494400896033,0.21666785530849364,0.1709648043640918,881.0
Feyenoord,Groningen,1.0,0.0,0.1680735301313843,0.4375786665924795,0.17357855944417883,881.0
Twente,Heerenveen,3.0,3.0,0.1185824450575676,0.3697402002807593,0.30057645206490874,881.0
Excelsior,Sparta,1.0,4.0,0.2745049216520503,0.27280255899106776,0.30957684895579934,881.0
Waalwijk,PSV Eindhoven,0.0,1.0,0.08264465514249937,0.2384031796557002,0.4926423459691413,881.0
Ajax,Nijmegen,1.0,0.0,0.634354747221293,0.15239522039315362,0.08283743204901749,881.0
Cambuur,Go Ahead Eagles,4.0,1.0,0.129840295544044,0.4405702215100215,0.20699441972821161,881.0
FC Emmen,Excelsior,2.0,0.0,0.33091272671843175,0.2657204628648975,0.2660676897517993,882.0
For Sittard,Twente,0.0,3.0,0.09267956661294699,0.24545740004523162,0.4787241543788362,882.0
AZ Alkmaar,Groningen,1.0,0.0,0.2116755725873686,0.3296873615732453,0.2730958359865245,882.0
Sparta,Vitesse,3.0,1.0,0.14701594819527694,0.2932978070538723,0.3790856607559295,882.0
Nijmegen,Utrecht,2.0,2.0,0.15036620537439302,0.3114189553926625,0.35089294596533094,882.0
Heerenveen,Ajax,2.0,4.0,0.29381521931877,0.3154460128153275,0.2124659751261032,882.0
PSV Eindhoven,Cambuur,5.0,2.0,0.5788977990171045,0.1801353102032519,0.023450299541309897,882.0
Feyenoord,Volendam,2.0,1.0,0.2198679632241763,0.30791111251810305,0.29891411187443173,882.0
Volendam,For Sittard,2.0,1.0,0.5856410552879818,0.1784851721656397,0.0919014215104066,883.0
Utrecht,Go Ahead Eagles,1.0,2.0,0.3616935623102308,0.3466969277381787,0.07449659727291934,883.0
FC Emmen,Sparta,0.0,2.0,0.3034315914449944,0.2924916796499482,0.24289750088888648,883.0
Waalwijk,Nijmegen,1.0,3.0,0.28294431600648473,0.3009123579572457,0.24951486508351314,883.0
Groningen,Heerenveen,0.0,2.0,0.09028233402800842,0.4393646258358426,0.2442816448097436,883.0
